Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
12.4682608,-0.001708,-0.006341,1.013474,1.013496,0.371677,254.926971
12.4706402,-0.001219,-0.009269,1.014205,1.014248,0.527861,262.504883
12.4730215,0.000731,-0.009025,1.014450,1.014490,0.511290,274.631226
12.4753714,-0.000244,-0.010000,1.013230,1.013280,0.565445,268.601074
12.4777508,-0.001708,-0.011952,1.013474,1.013546,0.682423,261.867798
12.4801321,-0.000488,-0.010732,1.013230,1.013287,0.607485,267.394440
12.4825115,-0.000244,-0.012683,1.013474,1.013554,0.717097,268.896942
12.4848919,-0.000488,-0.012196,1.012011,1.012084,0.690688,267.706757
12.4872427,0.000731,-0.012927,1.013230,1.013313,0.732219,273.236725
12.4896221,0.001219,-0.011952,1.012742,1.012813,0.679838,275.825745
12.4920034,0.000244,-0.011464,1.013230,1.013295,0.648309,271.220367
12.4943838,0.001708,-0.011464,1.013961,1.014028,0.655214,278.473724
12.4967632,0.001708,-0.010732,1.012255,1.012313,0.615485,279.041687
12.4991446,0.001464,-0.008538,1.012986,1.013023,0.490189,279.727875
12.5014944,0.000975,-0.005855,1.012255,1.012272,0.335718,279.457397
12.5038738,-0.000731,-0.006097,1.011522,1.011541,0.347179,263.162994
12.5062551,0.001708,-0.004147,1.010791,1.010801,0.254878,292.384460
12.5086346,0.000731,-0.001708,1.010303,1.010305,0.104678,293.173401
12.5110159,0.000000,0.000000,1.012986,1.012986,0.000000,90.000000
12.5133953,0.001219,0.001952,1.012255,1.012258,0.129722,58.006927
12.5157452,0.000975,0.003172,1.013230,1.013236,0.186626,72.907143
12.5181265,0.000975,0.003903,1.011278,1.011286,0.228141,75.969131
12.5205059,-0.001952,0.009025,1.012498,1.012540,0.522271,102.205315
12.5228872,-0.001219,0.009757,1.013230,1.013278,0.556023,97.123894
12.5252676,-0.000975,0.011708,1.011278,1.011346,0.665879,94.761749
12.5276165,0.000000,0.016343,1.011034,1.011166,0.926196,90.000000
12.5299978,0.000244,0.018782,1.012742,1.012916,1.062568,89.255081
12.5323772,-0.000975,0.020246,1.012742,1.012945,1.146542,92.757889
12.5347576,-0.000244,0.024635,1.012986,1.013286,1.393251,90.567947
12.5371389,-0.000488,0.025854,1.013961,1.014291,1.460721,91.082222
12.5395184,-0.001952,0.027806,1.013961,1.014344,1.574580,94.015686
12.5418692,-0.002195,0.030001,1.010547,1.010995,1.705021,94.183983
12.5442495,-0.002195,0.031465,1.012498,1.012989,1.784216,93.989998
12.5466290,-0.003172,0.034881,1.011522,1.012128,1.983075,95.195351
12.5490103,-0.004147,0.034881,1.012011,1.012620,1.987905,96.779800
12.5513897,-0.003658,0.037806,1.012255,1.012967,2.148947,95.527084
12.5537395,-0.001219,0.038783,1.014694,1.015435,2.189905,91.800957
12.5561209,-0.004147,0.039027,1.012742,1.013502,2.219291,96.065109
12.5585003,-0.003414,0.039270,1.015425,1.016190,2.223168,94.968857
12.5608816,-0.002195,0.039758,1.012742,1.013524,2.251598,93.159592
12.5632610,-0.001952,0.042930,1.012742,1.013653,2.429789,92.603500
12.5656424,-0.001952,0.042442,1.012742,1.013633,2.402163,92.633423
12.5679922,-0.003172,0.041710,1.012986,1.013849,2.364799,94.348213
12.5703716,-0.001708,0.042686,1.012011,1.012912,2.417109,92.291191
12.5727530,-0.001708,0.042686,1.010059,1.010962,2.421881,92.291191
12.5751333,-0.003172,0.040734,1.011034,1.011859,2.314099,94.452072
12.5775127,-0.001219,0.040734,1.012742,1.013561,2.304267,91.714775
12.5798635,-0.000975,0.038539,1.011278,1.012013,2.183192,91.449600
12.5822430,-0.001952,0.037075,1.011278,1.011959,2.102544,93.013924
12.5846233,-0.001952,0.035125,1.009815,1.010427,1.995079,93.180954
12.5870047,-0.002683,0.035367,1.011767,1.012388,2.007596,94.338387
12.5893841,-0.002927,0.031465,1.012742,1.013235,1.787284,95.315201
12.5917654,0.001708,0.031221,1.010791,1.011275,1.771888,86.868866
12.5941153,-0.000731,0.031465,1.011278,1.011768,1.782679,91.330971
12.5964947,0.000731,0.025854,1.011522,1.011853,1.464868,88.380348
12.5988760,0.000244,0.024635,1.011034,1.011334,1.395777,89.432053
12.6012554,-0.000731,0.021709,1.011767,1.012000,1.230034,91.928696
12.6036367,-0.002439,0.018782,1.011278,1.011456,1.073014,97.398743
12.6060162,0.000731,0.018049,1.011278,1.011439,1.023164,87.680603
12.6083660,-0.001219,0.013660,1.011522,1.011615,0.776825,95.101471
12.6107473,-0.001464,0.012440,1.010547,1.010625,0.709967,96.710251
12.6131268,-0.001219,0.007074,1.011522,1.011548,0.406864,99.780724
12.6155081,0.000488,0.005610,1.011767,1.011782,0.318367,85.024773
12.6178885,-0.001464,0.001464,1.013474,1.013477,0.118694,135.000000
12.6202374,-0.001952,0.001952,1.013717,1.013721,0.154505,135.000000
12.6226187,-0.001219,0.001219,1.012742,1.012743,0.096913,135.000000
12.6249990,0.000975,-0.001708,1.013230,1.013232,0.111906,299.728027
12.6273785,0.000975,-0.004391,1.014450,1.014460,0.254878,282.522369
12.6297598,0.001952,-0.005610,1.012986,1.013003,0.335718,289.184540
12.6321392,0.000244,-0.008294,1.011278,1.011312,0.469806,271.686584
12.6344891,0.000488,-0.007561,1.014205,1.014234,0.428415,273.695923
12.6368704,0.000975,-0.007561,1.012742,1.012771,0.431601,277.349762
12.6392498,0.000000,-0.010244,1.012255,1.012307,0.579797,270.000000
12.6416311,-0.002439,-0.011952,1.012498,1.012571,0.690122,258.466553
12.6440105,-0.000488,-0.012440,1.012986,1.013063,0.704156,267.751740
12.6463604,-0.000488,-0.010732,1.013230,1.013287,0.607485,267.394440
12.6487417,0.000000,-0.013171,1.010547,1.010633,0.746772,270.000000
12.6511211,0.000731,-0.010000,1.012986,1.013036,0.566828,274.181244
12.6535025,0.000000,-0.010488,1.012011,1.012065,0.593803,270.000000
12.6558819,0.002439,-0.011464,1.012986,1.013054,0.662934,282.010834
12.6582623,0.002439,-0.010244,1.012011,1.012066,0.595776,283.391724
12.6606131,-0.000244,-0.007561,1.010791,1.010820,0.428415,268.150116
12.6629925,0.000975,-0.008538,1.012011,1.012047,0.486583,276.516571
12.6653738,0.002195,-0.005366,1.011522,1.011539,0.329244,292.243866
12.6677542,0.000000,-0.005366,1.012498,1.012512,0.303258,270.000000
12.6701336,0.001464,-0.005366,1.012986,1.013001,0.315899,285.256531
12.6725149,-0.000488,-0.001219,1.011522,1.011523,0.074019,248.173401
12.6748648,0.000000,0.000000,1.012498,1.012498,0.000000,90.000000
12.6772442,0.000000,0.001708,1.013717,1.013718,0.096913,90.000000
12.6796255,-0.000488,0.006341,1.011522,1.011542,0.360452,94.404076
12.6820049,0.000000,0.006341,1.014205,1.014225,0.357727,90.000000
12.6843863,-0.000975,0.010977,1.011522,1.011582,0.624323,95.077278
12.6867361,-0.000488,0.012440,1.010059,1.010135,0.706375,92.248268
12.6891155,-0.002439,0.013416,1.013717,1.013809,0.770502,100.303680
12.6914968,-0.001219,0.017074,1.013230,1.013375,0.967932,94.085243
12.6938763,-0.003903,0.018293,1.013717,1.013890,1.056844,102.042511
12.6962576,-0.002195,0.023173,1.014205,1.014472,1.314625,95.410385
12.6986380,0.000731,0.024879,1.013230,1.013536,1.407226,88.316895
12.7009869,-0.002195,0.026099,1.012742,1.013080,1.481341,94.806877
12.7033682,-0.003414,0.027318,1.013474,1.013848,1.555951,97.123810
12.7057476,-0.003172,0.029514,1.013717,1.014152,1.677248,96.133308
12.7081280,-0.003172,0.031465,1.011278,1.011773,1.791112,95.755737
12.7105093,-0.001952,0.035125,1.011522,1.012134,1.991839,93.180954
12.7128582,0.000488,0.035125,1.012255,1.012864,1.987413,89.203362
12.7152395,-0.001952,0.036587,1.012498,1.013160,2.072449,93.054077
